game,network,time,mediaindicator,
Wyoming at Boise St.,ESPN2 HD,11/16/2013 22:15,T,
San Diego St. at Hawai'i,CBS Sports Network HD,11/16/2013 22:30,T,
San Jose St. at Nevada,ESPNU HD,11/16/2013 22:30,T,
Buffalo at Miami (OH),ESPNU HD,11/19/2013 20:00,T,
Kent St. at Ohio,ESPN2 HD,11/19/2013 20:00,T,
Northern Illinois at Toledo,ESPN2 HD,11/20/2013 20:00,T,
Rice at UAB,FOX Sports 1,11/21/2013 19:30,T,
Rutgers at UCF,ESPN HD,11/21/2013 19:30,T,
UNLV at Air Force,ESPNU HD,11/21/2013 21:30,T,
Navy at San Jose St.,ESPN2 HD,11/22/2013 21:30,T,
The Citadel at Clemson,ESPN3,11/23/2013 12:00,W,
Old Dominion at North Carolina,ACC RSNs,11/23/2013 12:00,T,
Oklahoma at Kansas St.,FOX Sports 1,11/23/2013 12:00,T,
Michigan at Iowa,BTN HD,11/23/2013 12:00,T,
Michigan St. at Northwestern,ESPN HD,11/23/2013 12:00,T,
Illinois at Purdue,BTN HD,11/23/2013 12:00,T,
Mississippi St. at Arkansas,SEC TV HD,11/23/2013 12:00,T,
Cincinnati at Houston,ESPNEWS,11/23/2013 12:00,T,
Memphis at Louisville,American Ath. Network,11/23/2013 12:00,T,
Duke at Wake Forest,ESPN2 HD,11/23/2013 12:00,T,
Virginia at Miami (FL),ESPNU HD,11/23/2013 12:00,T,
Pittsburgh at Syracuse,ACC Network HD,11/23/2013 12:30,T,
East Carolina at NC State,ACC Network HD,11/23/2013 12:30,T,
Bowling Green at Eastern Michigan,ESPN3,11/23/2013 13:00,W,
Massachusetts at Central Michigan,ESPN3,11/23/2013 13:00,W,
Coastal Carolina at South Carolina,Gamecocks PPV,11/23/2013 13:00,T,
Alabama A&M at Georgia Tech,ESPN3,11/23/2013 13:30,W,
Georgia Southern at Florida,Sun Sports PPV,11/23/2013 14:00,T,
Chattanooga at Alabama,Crimson Tide PPV,11/23/2013 14:00,T,
Hawai'i at Wyoming,Oceanic PPV,11/23/2013 14:00,T,
Georgia St. at Arkansas St.,ESPN3,11/23/2013 15:00,W,
New Mexico St. at FAU,CBS Sports ULive,11/23/2013 15:00,W,
Idaho at Florida St.,ESPNU HD,11/23/2013 15:30,T,
Boston College at Maryland,ACC RSNs,11/23/2013 15:30,T,
Utah at Washington St.,Pac-12 Networks,11/23/2013 15:30,T,
Oregon at Arizona,ABC/ESPN2 HD,11/23/2013 15:30,T,
Texas A&M at LSU,CBS HD,11/23/2013 15:30,T,
Indiana at Ohio St.,ABC/ESPN2 HD,11/23/2013 15:30,T,
Nebraska at Penn St.,BTN HD,11/23/2013 15:30,T,
Wisconsin at Minnesota,ESPN HD,11/23/2013 15:30,T,
BYU at Notre Dame,NBC HD,11/23/2013 15:30,T,
Colorado St. at Utah St.,CBS Sports Network HD,11/23/2013 15:30,T,
UTEP at Tulane,CST,11/23/2013 15:30,T,
Middle Tennessee at Southern Miss,CSS,11/23/2013 15:30,T,
UTSA at North Texas,Time Warner-Texas,11/23/2013 15:30,T,
New Mexico at Fresno St.,ESPNEWS,11/23/2013 16:00,T,
California at Stanford,FOX Sports 1,11/23/2013 16:00,T,
Marshall at FIU,FOX College Sports,11/23/2013 18:00,T,
Tulsa at Louisiana Tech,CBS Sports Network HD,11/23/2013 19:00,T,
SMU at USF,ESPN3,11/23/2013 19:00,W,
Connecticut at Temple,ESPN3,11/23/2013 19:00,W,
Western Kentucky at Texas St.,Longhorn Network,11/23/2013 19:00,T,
UL-Monroe at South Alabama,Sun Belt Network,11/23/2013 19:00,T,
Arizona St. at UCLA,FOX HD,11/23/2013 19:00,T,
Kentucky at Georgia,ESPNU HD,11/23/2013 19:00,T,
Vanderbilt at Tennessee,ESPN2 HD,11/23/2013 19:00,T,
Missouri at Ole Miss,ESPN HD,11/23/2013 19:45,T,
Baylor at Oklahoma St.,ABC HD,11/23/2013 20:00,T,
Kansas at Iowa St.,FOX Sports 1,11/23/2013 20:00,T,
USC at Colorado,Pac-12 Networks,11/23/2013 21:30,T,
Washington at Oregon St.,ESPN2 HD,11/23/2013 22:30,T,
Boise St. at San Diego St.,CBS Sports Network HD,11/23/2013 22:30,T,
Western Michigan at Northern Illinois,ESPN2 HD,11/26/2013 19:00,T,
Texas Tech at Texas,FOX Sports 1,11/28/2013 19:30,T,
Ole Miss at Mississippi St.,ESPN HD,11/28/2013 20:00,T,
Iowa at Nebraska,ABC HD,11/29/2013 12:00,T,
Toledo at Akron,ESPN3,11/29/2013 12:00,W,
East Carolina at Marshall,CBS Sports Network HD,11/29/2013 12:00,T,
SMU at Houston,ESPN2 HD,11/29/2013 12:00,T,
Miami (OH) at Ball St.,ESPN3,11/29/2013 13:00,W,
Bowling Green vs. Buffalo<br>(at Orchard Park, NY),ESPNU HD,11/29/2013 13:30,T
Massachusetts at Ohio,ESPN3,11/29/2013 14:00,W,
Eastern Michigan at Central Michigan,ESPN3,11/29/2013 14:00,W,
Texas St. at Troy,ESPN3,11/29/2013 14:00,W,
Arkansas at LSU,CBS HD,11/29/2013 14:30,T,
FIU at FAU,FOX Sports 1,11/29/2013 15:00,T,
Miami (FL) at Pittsburgh,ABC HD,11/29/2013 15:30,T,
Fresno St. at San Jose St.,CBS Sports Network HD,11/29/2013 15:30,T,
Washington St. at Washington,FOX HD,11/29/2013 15:30,T,
Oregon St. at Oregon,FOX Sports 1,11/29/2013 19:00,T,
USF at UCF,ESPN HD,11/29/2013 20:00,T,
Rutgers at Connecticut,ESPNU HD,11/30/2013 12:00,T,
Temple at Memphis,ESPNEWS,11/30/2013 12:00,T,
Duke at North Carolina,ESPN2 HD,11/30/2013 12:00,T,
Florida St. at Florida,ESPN HD,11/30/2013 12:00,T,
Wake Forest at Vanderbilt,SEC TV,11/30/2013 12:00,T,
Ohio St. at Michigan,ABC HD,11/30/2013 12:00,T,
Minnesota at Michigan St.,BTN HD,11/30/2013 12:00,T,
Kansas St. at Kansas,FOX Sports 1,11/30/2013 12:00,T,
Maryland at NC State,ACC Network HD,11/30/2013 12:30,T,
Southern Miss at UAB,CBS Sports ULive,11/30/2013 13:00,W,
Air Force at Colorado St.,ESPN3,11/30/2013 14:00,W,
South Alabama at Georgia St.,ESPN3,11/30/2013 14:00,W,
Wyoming at Utah St.,ROOT Sports,11/30/2013 14:00,T,
Colorado at Utah,Pac-12 Networks,11/30/2013 14:00,T,
North Texas at Tulsa,FSN HD,11/30/2013 14:30,T,
Tulane at Rice,FOX College Sports,11/30/2013 15:00,T,
BYU at Nevada,CBS Sports Network HD,11/30/2013 15:00,T,
Georgia at Georgia Tech,ABC HD,11/30/2013 15:30,T,
Baylor at TCU,ESPN2 HD,11/30/2013 15:30,T,
Penn St. at Wisconsin,ESPN HD,11/30/2013 15:30,T,
Purdue at Indiana,BTN HD,11/30/2013 15:30,T,
Northwestern at Illinois,BTN HD,11/30/2013 15:30,T,
Idaho at New Mexico St.,College Sports Direct,11/30/2013 15:30,W,
Alabama at Auburn,CBS HD,11/30/2013 15:30,T,
Louisiana Tech at UTSA,CSS,11/30/2013 15:30,T,
Virginia Tech at Virginia,ESPNU HD,11/30/2013 15:30,T,
Boston College at Syracuse,ACC RSNs,11/30/2013 15:30,T,
UTEP at Middle Tennessee,WUXP,11/30/2013 15:45,T,
Arkansas St. at Western Kentucky,ESPN3,11/30/2013 16:00,W,
Iowa St. at West Virginia,FOX Sports 1,11/30/2013 16:00,T,
Tennessee at Kentucky,ESPNU HD,11/30/2013 19:00,T,
Clemson at South Carolina,ESPN2 HD,11/30/2013 19:00,T,
Notre Dame at Stanford,FOX HD,11/30/2013 19:00,T,
UL-Monroe at UL-Lafayette,Sun Belt Network,11/30/2013 19:00,T,
Texas A&M at Missouri,ESPN HD,11/30/2013 19:45,T,
UCLA at USC,ABC HD,11/30/2013 20:00,T,
Arizona at Arizona St.,Pac-12 Networks,11/30/2013 21:30,T,
New Mexico at Boise St.,ESPN2 HD,11/30/2013 22:15,T,
San Diego St. at UNLV,ESPNU HD,11/30/2013 22:30,T,
Army at Hawai'i,Oceanic PPV,11/30/2013 23:00,T,
Louisville at Cincinnati,ESPN HD,12/05/2013 19:30,T,
MAC Championship<br>Northern Illinois vs. Bowling Green<br>(at Detroit, MI),ESPN2 HD,12/06/2013 20:00,T
Conference USA Championship<br>Marshall at Rice,ESPN2 HD,12/07/2013 12:00,T,
Oklahoma at Oklahoma St.,ABC HD,12/07/2013 12:00,T,
UCF at SMU,ESPN HD,12/07/2013 12:00,T,
Memphis at Connecticut,ESPN3,12/07/2013 13:00,W,
Texas at Baylor,FOX HD,12/07/2013 15:30,T,
SEC Championship<br>Auburn vs. Missouri<br>(at Atlanta, GA),CBS HD,12/07/2013 16:00,T
USF at Rutgers,ESPN2 HD,12/07/2013 19:30,T,
Pac-12 Championship<br>Stanford at Arizona St.,ESPN HD,12/07/2013 19:45,T,
ACC Championship<br>Florida St. vs. Duke<br>(at Charlotte, NC),ABC HD,12/07/2013 20:00,T
Big Ten Championship<br>Michigan St. vs. Ohio St.<br>(at Indianapolis, IN),FOX HD,12/07/2013 20:00,T
UL-Lafayette at South Alabama,Cox 4-Louisiana,12/07/2013 20:00,T,
MWC Championship<br>Utah St. at Fresno St.,CBS HD,12/07/2013 22:00,T,
game,network,time,mediaindicator,
Abilene Christian at Georgia St.,ESPNU HD,08/27/2014 19:00,T,
Texas A&M at South Carolina,SEC Network,08/28/2014 18:00,T,
Chattanooga at Central Michigan,ESPN3,08/28/2014 19:00,W,
Presbyterian at Northern Illinois,ESPN3,08/28/2014 19:00,W,
Wake Forest at UL-Monroe,ESPNU HD,08/28/2014 19:00,T,
Eastern Illinois at Minnesota,BTN HD,08/28/2014 19:00,T,
Howard at Akron,ESPN3,08/28/2014 19:00,W,
Idaho St. at Utah,Pac-12 Networks,08/28/2014 19:30,T,
Ole Miss vs. Boise St.<br>(at Atlanta, GA),ESPN HD,08/28/2014 20:00,T
Cal Poly at New Mexico St.,AggieVision,08/28/2014 20:00,T,
Tulane at Tulsa,CBS Sports Network HD,08/28/2014 20:00,T,
Temple at Vanderbilt,SEC Network,08/28/2014 21:15,T,
Rutgers vs. Washington St.<br>(at Seattle, WA),FOX Sports 1,08/28/2014 22:00,T
North Dakota at San Jose St.,ESPN3,08/28/2014 22:00,W,
Weber St. at Arizona St.,Pac-12 Networks,08/28/2014 22:30,T,
BYU at Connecticut,ESPN HD,08/29/2014 19:00,T,
Villanova at Syracuse,ESPN3,08/29/2014 19:30,W,
Jacksonville St. at Michigan St.,BTN HD,08/29/2014 19:30,T,
Bowling Green at Western Kentucky,CBS Sports Network HD,08/29/2014 19:30,T,
UTSA at Houston,ESPNU HD,08/29/2014 21:00,T,
Colorado St. vs. Colorado<br>(at Denver, CO),FOX Sports 1,08/29/2014 21:00,T
UNLV at Arizona,ESPN HD,08/29/2014 22:30,T,
Penn St. vs. UCF<br>(at Dublin, Ireland),ESPN2 HD,08/30/2014 08:30,T
North Dakota St. at Iowa St.,FOX Sports 1,08/30/2014 12:00,T,
Delaware at Pittsburgh,ESPN3,08/30/2014 12:00,W,
UCLA at Virginia,ESPN HD,08/30/2014 12:00,T,
Appalachian St. at Michigan,ESPN2 HD,08/30/2014 12:00,T,
Youngstown St. at Illinois,BTN HD,08/30/2014 12:00,T,
Indiana St. at Indiana,ESPNEWS,08/30/2014 12:00,T,
Northern Iowa at Iowa,BTN HD,08/30/2014 12:00,T,
Western Michigan at Purdue,ESPNU HD,08/30/2014 12:00,T,
Troy at UAB,FOX College Sports,08/30/2014 12:00,T,
Ohio St. vs. Navy<br>(at Baltimore, MD),CBS Sports Network HD,08/30/2014 12:00,T
UT-Martin at Kentucky,SEC Network,08/30/2014 12:00,T,
Wofford at Georgia Tech,ACC RSNs,08/30/2014 12:30,T,
Georgia Southern at NC State,ACC Network HD,08/30/2014 12:30,T,
Colgate at Ball St.,ESPN3,08/30/2014 14:00,W,
Nicholls St. at Air Force,ESPN3,08/30/2014 14:00,W,
Boston College at Massachusetts,ESPN3,08/30/2014 15:00,W,
Southern Utah at Nevada,MW Network,08/30/2014 15:00,W,
Marshall at Miami (OH),ESPN3,08/30/2014 15:30,W,
Rice at Notre Dame,NBC HD,08/30/2014 15:30,T,
South Dakota St. at Missouri,ESPNU HD,08/30/2014 15:30,T,
West Virginia vs. Alabama<br>(at Atlanta, GA),ABC/ESPN2 HD,08/30/2014 15:30,T
FAU at Nebraska,BTN HD,08/30/2014 15:30,T,
California at Northwestern,ABC/ESPN2 HD,08/30/2014 15:30,T,
James Madison at Maryland,BTN HD,08/30/2014 15:30,T,
Hampton at Old Dominion,American Sports Network,08/30/2014 15:30,T,
Duquesne at Buffalo,ESPN3,08/30/2014 15:30,W,
UC Davis at Stanford,Pac-12 Networks,08/30/2014 16:00,T,
William & Mary at Virginia Tech,ESPNEWS,08/30/2014 16:00,T,
Arkansas at Auburn,SEC Network,08/30/2014 16:00,T,
Portland St. at Oregon St.,Pac-12 Networks,08/30/2014 16:00,T,
Montana at Wyoming,ROOT Sports,08/30/2014 16:00,T,
Clemson at Georgia,ESPN HD,08/30/2014 17:30,T,
Morgan St. at Eastern Michigan,ESPN3,08/30/2014 18:00,W,
Liberty at North Carolina,ESPN3,08/30/2014 18:00,W,
Elon at Duke,ESPN3,08/30/2014 18:00,W,
Ohio at Kent St.,ESPN3,08/30/2014 18:00,W,
Savannah St. at Middle Tennessee,ConferenceUSA.com,08/30/2014 19:00,W,
Montana St. at Arkansas St.,ESPN3,08/30/2014 19:00,W,
Stephen F. Austin at Kansas St.,KStateHD.TV,08/30/2014 19:00,W,
Louisiana Tech at Oklahoma,FOX Sports PPV,08/30/2014 19:00,T,
Samford at TCU,FSN HD,08/30/2014 19:00,T,
Central Arkansas at Texas Tech,FSN HD,08/30/2014 19:00,T,
Western Carolina at USF,ESPN3,08/30/2014 19:00,W,
Austin Peay at Memphis,ESPN3,08/30/2014 19:00,W,
Bethune-Cookman at FIU,American Sports Network,08/30/2014 19:00,T,
Northern Arizona at San Diego St.,CBS Sports Network HD,08/30/2014 19:00,T,
New Hampshire at Toledo,ESPN3,08/30/2014 19:00,W,
Idaho at Florida,ESPNU HD,08/30/2014 19:00,T,
UAPB at Texas St.,ESPN3,08/30/2014 19:00,W,
Southern at UL-Lafayette,ESPN3,08/30/2014 19:00,W,
Southern Miss at Mississippi St.,SEC Network,08/30/2014 19:30,T,
Fresno St. at USC,FOX HD,08/30/2014 19:30,T,
UTEP at New Mexico,MW Network,08/30/2014 20:00,W,
North Texas at Texas,Longhorn Network,08/30/2014 20:00,T,
Oklahoma St. vs. Florida St.<br>(at Arlington, TX),ABC HD,08/30/2014 20:00,T
NC Central at East Carolina,ESPNEWS,08/30/2014 20:00,T,
LSU vs. Wisconsin<br>(at Houston, TX),ESPN HD,08/30/2014 21:00,T
Washington at Hawai'i,CBS Sports Network HD,08/30/2014 22:30,T,
South Dakota at Oregon,Pac-12 Networks,08/30/2014 22:30,T,
Texas Southern vs. Prairie View A&M<br>(NRG Stadium),PVPanthers.com,08/31/2014 17:00,W,
Utah St. at Tennessee,SEC Network,08/31/2014 19:00,T,
SMU at Baylor,FOX Sports 1,08/31/2014 19:30,T,
Miami (FL) at Louisville,ESPN HD,09/01/2014 20:00,T,
Arizona at UTSA,FOX Sports 1,09/04/2014 20:00,T,
Pittsburgh at Boston College,ESPN HD,09/05/2014 19:00,T,
Washington St. at Nevada,ESPN HD,09/05/2014 22:30,T,
Buffalo at Army,CBS Sports Network HD,09/06/2014 12:00,T,
Missouri at Toledo,ESPN HD,09/06/2014 12:00,T,
FAU at Alabama,SEC Network,09/06/2014 12:00,T,
Arkansas St. at Tennessee,SEC Network,09/06/2014 12:00,T,
Stony Brook at Connecticut,SNY,09/06/2014 12:00,T,
Kansas St. at Iowa St.,FOX Sports 1,09/06/2014 12:00,T,
Oklahoma at Tulsa,ABC/ESPN2 HD,09/06/2014 12:00,T,
SMU at North Texas,FSN HD,09/06/2014 12:00,T,
Western Kentucky at Illinois,BTN HD,09/06/2014 12:00,T,
McNeese St. at Nebraska,ESPNU HD,09/06/2014 12:00,T,
Akron at Penn St.,ABC/ESPN2 HD,09/06/2014 12:00,T,
Central Michigan at Purdue,ESPNEWS,09/06/2014 12:00,T,
Howard at Rutgers,BTN HD,09/06/2014 12:00,T,
Western Illinois at Wisconsin,BTN HD,09/06/2014 12:00,T,
South Carolina St. at Clemson,ACC Network HD,09/06/2014 12:30,T,
Navy at Temple,ESPN3,09/06/2014 13:00,W,
UAB at Mississippi St.,SEC/FSN Regional,09/06/2014 14:00,T,
South Alabama at Kent St.,ESPN3,09/06/2014 14:00,W,
New Mexico St. at Georgia St.,ESPN3,09/06/2014 14:00,W,
Colorado at Massachusetts,ESPN3,09/06/2014 15:00,W,
Sacramento St. at California,Pac-12 Networks,09/06/2014 15:00,T,
Fresno St. at Utah,Pac-12 Networks,09/06/2014 15:00,T,
Eastern Washington at Washington,Pac-12 Networks,09/06/2014 15:00,T,
Ohio at Kentucky,ESPNU HD,09/06/2014 15:30,T,
Eastern Kentucky at Miami (OH),ESPN3,09/06/2014 15:30,W,
VMI at Bowling Green,ESPN3,09/06/2014 15:30,W,
Maryland at USF,CBS Sports Network HD,09/06/2014 15:30,T,
Missouri St. at Oklahoma St.,FSN HD,09/06/2014 15:30,T,
Richmond at Virginia,ESPN3,09/06/2014 15:30,W,
Northern Illinois at Northwestern,BTN HD,09/06/2014 15:30,T,
Ball St. at Iowa,ESPN2 HD,09/06/2014 15:30,T,
Middle Tennessee at Minnesota,BTN HD,09/06/2014 15:30,T,
USC at Stanford,ABC HD,09/06/2014 15:30,T,
Georgia Tech at Tulane,ESPNEWS,09/06/2014 16:00,T,
Nicholls St. at Arkansas,SEC Network,09/06/2014 16:00,T,
Eastern Michigan at Florida,SEC Network,09/06/2014 16:00,T,
Ole Miss vs. Vanderbilt<br>(at LP Field),ESPN HD,09/06/2014 16:30,T,
Campbell at Appalachian St.,ESPN3,09/06/2014 18:00,W,
Savannah St. at Georgia Southern,ESPN3,09/06/2014 18:00,W,
Old Dominion at NC State,ESPN3,09/06/2014 18:00,W,
Wagner at FIU,CBS College Sports Live,09/06/2014 18:00,W,
Gardner-Webb at Wake Forest,ESPN3,09/06/2014 18:30,W,
Michigan St. at Oregon,FOX HD,09/06/2014 18:30,T,
San Jose St. at Auburn,ESPN2 HD,09/06/2014 19:00,T,
East Carolina at South Carolina,ESPNU HD,09/06/2014 19:00,T,
Arizona St. at New Mexico,CBS Sports Network HD,09/06/2014 19:00,T,
Duke at Troy,ESPN3,09/06/2014 19:00,W,
Louisiana Tech at UL-Lafayette,ESPN3,09/06/2014 19:00,W,
Florida A&M at Miami (FL),ESPN3,09/06/2014 19:00,W,
Murray St. at Louisville,ESPN3,09/06/2014 19:00,W,
Southeast Missouri St. at Kansas,Jayhawk Network,09/06/2014 19:00,T,
Alcorn St. at Southern Miss,CBS College Sports Live,09/06/2014 19:00,W,
Idaho at UL-Monroe,ESPN3,09/06/2014 19:00,W,
Rhode Island at Marshall,American Sports Network,09/06/2014 19:00,T,
Northwestern St. at Baylor,FSN HD,09/06/2014 19:30,T,
BYU at Texas,FOX Sports 1,09/06/2014 19:30,T,
Towson at West Virginia,ROOT Sports Pittsburgh,09/06/2014 19:30,T,
The Citadel at Florida St.,ACC RSNs,09/06/2014 19:30,T,
Michigan at Notre Dame,NBC HD,09/06/2014 19:30,T,
Sam Houston St. at LSU,SEC Network,09/06/2014 19:30,T,
Lamar at Texas A&M,SEC Network,09/06/2014 19:30,T,
Idaho St. at Utah St.,MW Network,09/06/2014 20:00,W,
San Diego St. at North Carolina,ESPNEWS,09/06/2014 20:00,T,
Virginia Tech at Ohio St.,ESPN HD,09/06/2014 20:00,T,
Grambling at Houston,ESPN3,09/06/2014 20:00,W,
Northern Colorado at UNLV,MW Network,09/06/2014 22:00,W,
Memphis at UCLA,Pac-12 Networks,09/06/2014 22:00,T,
Colorado St. at Boise St.,ESPN2 HD,09/06/2014 22:15,T,
Air Force at Wyoming,ESPNU HD,09/06/2014 22:15,T,
Oregon St. at Hawai'i,CBS Sports Network HD,09/06/2014 22:30,T,
Texas Tech at UTEP,FOX Sports 1,09/06/2014 23:00,T,
Louisiana Tech at North Texas,CBS Sports Network HD,09/11/2014 20:00,T,
Houston at BYU,ESPN HD,09/11/2014 21:00,T,
Toledo at Cincinnati,ESPNU HD,09/12/2014 19:00,T,
Baylor at Buffalo,ESPN HD,09/12/2014 20:00,T,
Indiana at Bowling Green,ESPNU HD,09/13/2014 12:00,T,
Syracuse at Central Michigan,ESPNEWS,09/13/2014 12:00,T,
UCF at Missouri,SEC Network,09/13/2014 12:00,T,
Massachusetts at Vanderbilt,SEC/FSN Regional,09/13/2014 12:00,T,
Boise St. at Connecticut,ABC/ESPN2 HD,09/13/2014 12:00,T,
Georgia Southern at Georgia Tech,ACC RSNs,09/13/2014 12:00,T,
East Carolina at Virginia Tech,ESPN HD,09/13/2014 12:00,T,
Pittsburgh at FIU,FOX Sports 1,09/13/2014 12:00,T,
Ohio at Marshall,CBS Sports Network HD,09/13/2014 12:00,T,
West Virginia at Maryland,BTN HD,09/13/2014 12:00,T,
Kent St. at Ohio St.,ABC/ESPN2 HD,09/13/2014 12:00,T,
Louisville at Virginia,ACC Network HD,09/13/2014 12:30,T,
Wyoming at Oregon,Pac-12 Networks,09/13/2014 14:00,T,
Air Force at Georgia St.,ESPN3,09/13/2014 14:00,W,
UC Davis at Colorado St.,MW Network,09/13/2014 15:00,W,
Indiana St. at Ball St.,ESPN3,09/13/2014 15:00,W,
Georgia at South Carolina,CBS HD,09/13/2014 15:30,T,
Kansas at Duke,ACC RSNs,09/13/2014 15:30,T,
Arkansas St. at Miami (FL),ESPNU HD,09/13/2014 15:30,T,
Arkansas at Texas Tech,ABC HD,09/13/2014 15:30,T,
NC State at USF,CBS Sports Network HD,09/13/2014 15:30,T,
Miami (OH) at Michigan,BTN HD,09/13/2014 15:30,T,
Iowa St. at Iowa,ESPN HD,09/13/2014 15:30,T,
Alabama A&M at UAB,American Sports Network,09/13/2014 15:30,T,
Minnesota at TCU,FOX Sports 1,09/13/2014 16:00,T,
UL-Lafayette at Ole Miss,SEC Network,09/13/2014 16:00,T,
Illinois at Washington,FOX HD,09/13/2014 16:00,T,
Mississippi St. at South Alabama,ESPNEWS,09/13/2014 16:00,T,
Western Michigan at Idaho,ESPN3,09/13/2014 17:00,W,
Army at Stanford,Pac-12 Networks,09/13/2014 17:00,T,
Southern Miss at Alabama,ESPN2 HD,09/13/2014 18:00,T,
Eastern Michigan at Old Dominion,Cox-Hampton Roads,09/13/2014 18:00,T,
Tulsa at FAU,FOX College Sports,09/13/2014 19:00,T,
UTSA at Oklahoma St.,FSN HD,09/13/2014 19:00,T,
UL-Monroe at LSU,ESPNU HD,09/13/2014 19:00,T,
Wake Forest at Utah St.,CBS Sports Network HD,09/13/2014 19:00,T,
Northern Illinois at UNLV,MW Network,09/13/2014 19:00,W,
Abilene Christian at Troy,ESPN3,09/13/2014 19:00,W,
Western Kentucky at Middle Tennessee,WUXP,09/13/2014 19:00,T,
Purdue vs. Notre Dame<br>(at Indianapolis, IN),NBC HD,09/13/2014 19:30,T
Kentucky at Florida,SEC Network,09/13/2014 19:30,T,
New Mexico St. at UTEP,American Sports Network,09/13/2014 20:00,T,
Navy at Texas St.,ESPNEWS,09/13/2014 20:00,T,
UCLA vs. Texas<br>(at Arlington, TX),FOX HD,09/13/2014 20:00,T
Tennessee at Oklahoma,ABC HD,09/13/2014 20:00,T,
Southeastern Louisiana at Tulane,ESPN3,09/13/2014 20:00,W,
USC at Boston College,ESPN HD,09/13/2014 20:00,T,
Penn St. at Rutgers,BTN HD,09/13/2014 20:00,T,
Portland St. at Washington St.,Pac-12 Networks,09/13/2014 20:00,T,
Rice at Texas A&M,ESPN2 HD,09/13/2014 21:00,T,
Arizona St. at Colorado,ESPNU HD,09/13/2014 22:00,T,
Nebraska at Fresno St.,CBS Sports Network HD,09/13/2014 22:30,T,
Nevada at Arizona,Pac-12 Networks,09/13/2014 23:00,T,
Northern Iowa at Hawai'i,Oceanic PPV,09/13/2014 23:59,T,
Auburn at Kansas St.,ESPN HD,09/18/2014 19:30,T,
Connecticut at USF,ESPN HD,09/19/2014 20:00,T,
Old Dominion at Rice,FSN HD,09/20/2014 12:00,T,
Iowa at Pittsburgh,ESPNU HD,09/20/2014 12:00,T,
Georgia Tech at Virginia Tech,ESPN HD,09/20/2014 12:00,T,
Southern Illinois at Purdue,BTN HD,09/20/2014 12:00,T,
Bowling Green at Wisconsin,ESPN2 HD,09/20/2014 12:00,T,
Western Illinois at Northwestern,ESPNEWS,09/20/2014 12:00,T,
Eastern Michigan at Michigan St.,BTN HD,09/20/2014 12:00,T,
Troy at Georgia,SEC Network,09/20/2014 12:00,T,
Maryland at Syracuse,ACC Network HD,09/20/2014 12:30,T,
Tulane at Duke,ACC RSNs,09/20/2014 12:30,T,
Maine at Boston College,ESPN3,09/20/2014 13:00,W,
Delaware St. at Temple,ESPN3,09/20/2014 13:00,W,
Hawai'i at Colorado,Pac-12 Networks,09/20/2014 14:00,T,
Marshall at Akron,ESPN3,09/20/2014 14:00,W,
Virginia at BYU,ESPN HD,09/20/2014 15:30,T,
Rutgers at Navy,CBS Sports Network HD,09/20/2014 15:30,T,
Norfolk St. at Buffalo,ESPN3,09/20/2014 15:30,W,
Florida at Alabama,CBS HD,09/20/2014 15:30,T,
Army at Wake Forest,ESPN3,09/20/2014 15:30,W,
Central Michigan at Kansas,FSN HD,09/20/2014 15:30,T,
North Carolina at East Carolina,ESPNU HD,09/20/2014 15:30,T,
Texas A&M at SMU,ABC/ESPN2 HD,09/20/2014 15:30,T,
Louisville at FIU,FOX Sports 1,09/20/2014 15:30,T,
Utah at Michigan,ABC/ESPN2 HD,09/20/2014 15:30,T,
Nicholls St. at North Texas,American Sports Network,09/20/2014 15:30,T,
San Jose St. at Minnesota,BTN HD,09/20/2014 16:00,T,
Texas St. at Illinois,ESPNEWS,09/20/2014 16:00,T,
Massachusetts at Penn St.,BTN HD,09/20/2014 16:00,T,
Indiana at Missouri,SEC Network,09/20/2014 16:00,T,
FAU at Wyoming,MW Network,09/20/2014 16:00,W,
Georgia St. at Washington,Pac-12 Networks,09/20/2014 18:00,T,
Presbyterian at NC State,ESPN3,09/20/2014 18:00,W,
Bethune-Cookman at UCF,ESPN3,09/20/2014 18:00,W,
Ball St. at Toledo,ESPN3,09/20/2014 19:00,W,
Middle Tennessee at Memphis,ESPN3,09/20/2014 19:00,W,
Miami (OH) at Cincinnati,CBS Sports Network HD,09/20/2014 19:00,T,
Northwestern St. at Louisiana Tech,CBS College Sports Live,09/20/2014 19:00,W,
Appalachian St. at Southern Miss,American Sports Network,09/20/2014 19:00,T,
Mississippi St. at LSU,ESPN HD,09/20/2014 19:00,T,
Northern Illinois at Arkansas,ESPNU HD,09/20/2014 19:00,T,
Idaho at Ohio,ESPN3,09/20/2014 19:00,W,
Murray St. at Western Michigan,ESPN3,09/20/2014 19:00,W,
Utah St. at Arkansas St.,ESPN3,09/20/2014 19:00,W,
Georgia Southern at South Alabama,ESPN3,09/20/2014 19:30,W,
South Carolina at Vanderbilt,SEC Network,09/20/2014 19:30,T,
